$Combined output for files: 1, 2, 3, 4, 5, 6

JDAY,TEMP-AIR,TEMP-DEWPOINT,Speed-Wind,DIR-WIND-RADIANS,%-CLOUD COVER,IRRAD-SOLAR
21.083,6.01,2.83,5.00,5.55,0.00,0.00
21.125,6.01,2.83,4.00,5.59,0.00,0.00
21.167,4.90,3.56,6.00,5.67,0.00,0.00
21.208,5.46,3.31,7.00,5.55,0.00,0.00
21.250,4.90,3.24,7.00,5.59,0.00,0.00
21.292,6.57,2.28,4.00,6.07,0.00,0.00
21.333,7.12,2.62,3.00,0.16,0.00,16.97
21.375,7.12,3.37,3.00,6.16,0.00,97.98
21.417,9.90,4.49,5.00,0.03,0.00,272.89
21.458,10.46,3.73,7.00,0.96,0.00,227.91
21.500,12.12,4.36,8.00,0.87,0.00,460.45
21.542,12.12,5.30,6.00,0.93,0.00,394.81
21.583,11.57,4.32,9.00,2.23,0.00,295.90
21.625,10.46,6.03,8.00,1.92,0.00,144.93
21.667,9.90,5.87,5.00,1.33,0.00,36.96
21.708,9.35,5.90,4.00,5.62,0.00,8.02
21.750,9.35,6.08,7.00,2.22,0.00,0.00
21.792,8.79,7.24,3.00,0.24,0.00,0.00
21.833,8.24,7.49,2.00,5.64,0.00,0.00
21.875,8.24,7.49,5.00,2.34,0.00,0.00
21.917,8.79,7.56,5.00,3.04,0.00,0.00
21.958,8.24,7.79,8.00,2.02,0.00,0.00
22.000,8.79,8.78,7.00,2.74,0.00,0.00
22.042,8.79,8.49,6.00,2.43,0.00,0.00
22.083,8.79,8.34,4.00,2.71,0.00,0.00
22.125,8.79,8.49,10.00,2.74,0.00,0.00
22.167,8.79,8.03,10.00,2.81,0.00,0.00
22.208,8.24,8.09,11.00,2.58,0.00,0.00
22.250,8.24,7.94,4.00,3.86,0.00,0.00
22.292,8.24,8.09,5.00,3.35,0.00,0.00
22.333,7.68,7.67,2.00,5.57,0.00,18.01
22.375,8.24,8.23,1.00,6.11,0.00,54.97
22.417,8.79,8.78,3.00,1.69,0.00,71.94
22.458,9.35,9.20,2.00,1.08,0.00,120.99
22.500,9.90,9.14,2.00,1.47,0.00,152.95
22.542,9.90,9.14,5.00,1.94,0.00,139.93
22.583,9.90,8.50,0.00,2.44,0.00,153.99
22.625,9.35,8.59,6.00,2.11,0.00,97.98
22.667,8.79,8.34,8.00,2.32,0.00,44.98
22.708,8.24,8.09,7.00,2.18,0.00,5.00
22.750,8.24,7.94,7.00,2.64,0.00,0.00
22.792,8.79,7.88,7.00,2.58,0.00,0.00
22.833,8.79,8.03,8.00,2.76,0.00,0.00
22.875,8.79,7.40,11.00,2.79,0.00,0.00
22.917,6.57,5.83,9.00,3.40,0.00,0.00
22.958,6.01,4.66,4.00,3.67,0.00,0.00
23.000,4.90,3.71,6.00,5.25,0.00,0.00
23.042,5.46,4.27,4.00,2.39,0.00,0.00
23.083,6.01,4.50,6.00,2.51,0.00,0.00
23.125,6.01,5.27,8.00,2.79,0.00,0.00
23.167,6.01,5.12,7.00,2.60,0.00,0.00
23.208,6.01,5.27,7.00,2.83,0.00,0.00
23.250,5.46,4.57,11.00,2.67,0.00,0.00
23.292,4.90,3.87,10.00,2.62,0.00,0.00
23.333,4.90,4.02,6.00,2.34,0.00,10.00
23.375,5.46,4.57,6.00,3.16,0.00,81.94
23.417,7.12,5.43,6.00,3.11,0.00,275.91
23.458,7.12,5.11,8.00,2.93,0.00,214.89
23.500,7.68,4.98,7.00,3.18,0.00,292.88
23.542,7.68,5.49,5.00,3.26,0.00,153.99
23.583,7.68,6.15,7.00,2.95,0.00,252.90
23.625,7.68,6.62,7.00,3.14,0.00,107.97
23.667,7.12,5.75,7.00,3.68,0.00,92.98
23.708,6.57,5.21,10.00,4.10,0.00,13.95
23.750,6.01,4.50,9.00,4.00,0.00,0.00
23.792,5.46,4.57,6.00,4.01,0.00,0.00
23.833,5.46,4.72,3.00,2.67,0.00,0.00
23.875,5.46,4.57,3.00,2.32,0.00,0.00
23.917,4.90,4.02,4.00,3.89,0.00,0.00
23.958,4.90,4.17,2.00,2.55,0.00,0.00
24.000,4.90,3.71,3.00,3.30,0.00,0.00
24.042,4.35,4.06,2.00,3.14,0.00,0.00
24.083,4.35,3.47,2.00,3.33,0.00,0.00
24.125,4.35,4.06,3.00,5.62,0.00,0.00
24.167,4.35,4.21,2.00,2.97,0.00,0.00
24.208,3.79,3.65,2.00,2.27,0.00,0.00
24.250,3.79,3.78,3.00,2.04,0.00,0.00
24.292,3.79,3.78,2.00,2.60,0.00,0.00
24.333,3.79,3.78,2.00,2.62,0.00,6.04
24.375,4.35,4.21,0.00,0.33,0.00,46.02
24.417,5.46,4.42,2.00,2.20,0.00,124.94
24.458,6.57,3.90,4.00,3.84,0.00,198.97
24.500,7.68,3.91,3.00,4.36,0.00,207.92
24.542,7.68,3.73,4.00,3.37,0.00,233.96
24.583,6.57,4.40,5.00,3.84,0.00,151.90
24.625,6.01,4.97,4.00,3.42,0.00,114.01
24.667,5.46,4.57,4.00,5.15,0.00,23.01
24.708,4.35,3.92,2.00,3.87,0.00,10.00
24.750,3.79,3.65,4.00,5.95,0.00,0.00
24.792,2.68,2.67,3.00,6.02,0.00,0.00
24.833,2.12,2.11,5.00,5.53,0.00,0.00
24.875,2.12,2.11,3.00,5.76,0.00,0.00
24.917,2.68,2.67,0.00,2.93,0.00,0.00
24.958,2.68,2.67,0.00,5.59,0.00,0.00
25.000,2.68,2.67,1.00,5.64,0.00,0.00
25.042,2.68,2.67,2.00,5.67,0.00,0.00
25.083,2.68,2.67,0.00,5.11,0.00,0.00
25.125,3.24,3.23,0.00,5.17,0.00,0.00
25.167,3.24,3.23,0.00,5.41,0.00,0.00
25.208,3.24,3.23,0.00,6.04,0.00,0.00
25.250,2.68,2.67,0.00,5.81,0.00,0.00
25.292,2.68,2.67,0.00,5.69,0.00,0.00
25.333,2.68,2.67,0.00,5.78,0.00,21.04
25.375,3.79,3.78,1.00,6.13,0.00,181.89
25.417,4.35,4.34,0.00,5.53,0.00,246.86
25.458,4.90,4.76,0.00,5.83,0.00,225.94
25.500,6.01,5.12,0.00,5.55,0.00,209.90
25.542,8.24,5.18,0.00,6.09,0.00,378.88
25.583,9.35,5.15,2.00,5.20,0.00,334.84
25.625,10.46,5.64,2.00,5.15,0.00,329.84
25.667,9.35,5.53,1.00,0.59,0.00,163.99
25.708,7.12,5.75,1.00,3.25,0.00,19.99
25.750,6.01,5.27,1.00,6.13,0.00,0.00
25.792,5.46,5.02,2.00,5.17,0.00,0.00
25.833,5.46,5.17,3.00,5.52,0.00,0.00
25.875,4.35,4.34,4.00,5.69,0.00,0.00
25.917,3.24,3.23,4.00,5.62,0.00,0.00
25.958,3.79,3.78,1.00,5.92,0.00,0.00
26.000,2.68,2.67,2.00,5.38,0.00,0.00
26.042,2.68,2.67,3.00,5.53,0.00,0.00
26.083,2.68,2.67,3.00,5.60,0.00,0.00
26.125,2.68,2.67,2.00,2.13,0.00,0.00
26.167,2.68,2.67,5.00,5.59,0.00,0.00
26.208,2.68,2.67,3.00,5.97,0.00,0.00
26.250,2.12,2.11,1.00,0.21,0.00,0.00
26.292,2.12,2.11,2.00,3.23,0.00,1.05
26.333,2.12,2.11,5.00,3.40,0.00,54.04
26.375,3.24,3.23,1.00,0.61,0.00,94.02
26.417,4.90,4.89,2.00,2.06,0.00,185.96
26.458,6.57,6.56,1.00,0.94,0.00,262.89
26.500,7.12,7.11,3.00,1.94,0.00,280.91
26.542,8.24,7.94,5.00,2.22,0.00,346.92
26.583,10.46,9.38,1.00,2.18,0.00,342.86
26.625,10.46,9.06,3.00,2.09,0.00,238.95
26.667,10.46,8.56,1.00,5.71,0.00,109.95
26.708,8.79,7.56,3.00,2.18,0.00,24.99
26.750,8.79,8.03,3.00,0.00,0.00,0.00
26.792,7.68,7.23,0.00,0.33,0.00,0.00
26.833,7.68,7.53,2.00,5.81,0.00,0.00
26.875,7.12,6.97,4.00,5.67,0.00,0.00
26.917,6.01,6.00,4.00,5.62,0.00,0.00
26.958,6.01,6.00,2.00,5.18,0.00,0.00
27.000,4.90,4.89,3.00,5.41,0.00,0.00
27.042,5.46,5.45,4.00,5.64,0.08,0.00
27.083,4.35,4.34,6.00,5.74,0.17,0.00
27.125,3.79,3.78,5.00,5.65,0.25,0.00
27.167,3.79,3.78,4.00,5.50,0.33,0.00
27.208,3.79,3.78,4.00,5.45,0.42,0.00
27.250,2.68,2.67,5.00,5.85,0.50,0.00
27.292,2.68,2.67,5.00,5.62,0.58,0.00
27.333,2.68,2.67,1.00,1.36,0.67,21.97
27.375,4.35,4.34,3.00,2.25,0.75,181.89
27.417,6.57,6.42,2.00,5.64,0.83,286.95
27.458,8.24,7.94,0.00,1.01,0.92,395.85
27.500,9.35,7.47,4.00,2.02,1.00,472.79
27.542,12.68,8.76,2.00,1.33,1.08,472.79
27.583,13.24,7.68,3.00,2.25,1.17,413.87
27.625,14.35,6.94,0.00,0.40,1.25,311.94
27.667,13.24,7.25,2.00,1.80,1.33,167.94
27.708,11.57,6.09,2.00,5.76,1.42,28.94
27.750,11.01,5.76,0.00,5.36,1.50,0.00
27.792,9.90,5.29,3.00,5.76,1.58,0.00
27.833,8.24,6.54,6.00,5.43,1.67,0.00
27.875,8.24,6.04,3.00,5.65,1.75,0.00
27.917,7.68,4.46,1.00,0.82,1.83,0.00
27.958,7.68,4.28,5.00,5.57,0.00,0.00
28.000,6.57,4.40,5.00,5.48,2.00,0.00
28.042,7.12,4.26,4.00,5.46,1.92,0.00
28.083,6.01,4.97,3.00,5.76,1.83,0.00
28.125,5.46,5.02,4.00,2.88,1.75,0.00
28.167,6.01,5.42,1.00,2.37,1.67,0.00
28.208,5.46,5.32,2.00,5.62,1.58,0.00
28.250,6.01,5.27,5.00,5.43,1.50,0.00
28.292,6.01,5.12,4.00,5.50,1.42,0.00
28.333,5.46,5.32,2.00,5.64,1.33,3.95
28.375,6.01,6.00,4.00,5.52,1.25,13.95
28.417,5.46,5.45,6.00,5.52,1.17,33.94
28.458,6.57,6.56,2.00,1.85,1.08,28.94
28.500,6.57,6.56,3.00,1.78,1.00,61.95
28.542,7.68,7.67,1.00,4.94,0.92,109.95
28.583,7.12,7.11,4.00,0.05,0.83,56.95
28.625,7.12,7.11,4.00,6.27,0.75,43.93
28.667,7.12,7.11,6.00,0.86,0.67,21.04
28.708,7.12,7.11,3.00,6.11,0.58,3.95
28.750,7.12,7.11,3.00,0.03,0.50,0.00
28.792,7.12,7.11,4.00,5.83,0.42,0.00
28.833,7.12,7.11,2.00,5.92,0.33,0.00
28.875,6.57,6.56,3.00,6.00,0.25,0.00
28.917,7.12,7.11,2.00,5.69,0.17,0.00
28.958,7.12,7.11,0.00,5.93,3.92,0.00
29.000,6.57,6.56,4.00,5.55,0.00,0.00
29.042,6.57,6.56,5.00,5.57,0.00,0.00
29.083,6.57,6.56,3.00,5.65,0.00,0.00
29.125,6.57,6.56,5.00,5.67,0.00,0.00
29.167,6.57,6.56,6.00,5.81,0.00,0.00
29.208,6.57,6.56,4.00,5.69,0.00,0.00
29.250,6.57,6.56,4.00,5.55,0.00,0.00
29.292,6.57,6.56,5.00,5.41,0.00,0.00
29.333,6.57,6.56,8.00,5.46,0.00,1.98
29.375,7.12,7.11,2.00,2.20,0.00,13.95
29.417,7.12,7.11,9.00,2.65,0.00,29.99
29.458,7.68,7.67,10.00,2.74,0.00,81.94
29.500,7.12,7.11,8.00,3.00,0.00,76.01
29.542,7.12,6.53,9.00,2.64,0.00,219.89
29.583,6.57,5.52,8.00,3.26,0.00,69.97
29.625,6.01,5.42,13.00,4.07,0.00,76.01
29.667,5.46,5.17,9.00,3.96,0.00,56.95
29.708,4.90,4.46,2.00,2.13,0.00,18.94
29.750,4.90,4.46,6.00,2.55,0.00,0.00
29.792,4.90,3.87,5.00,2.91,0.00,0.00
29.833,4.35,3.01,8.00,3.07,0.00,0.00
29.875,4.35,2.86,9.00,3.51,0.00,0.00
29.917,3.79,2.92,3.00,6.16,0.00,0.00
29.958,3.79,2.61,4.00,3.70,-1.92,0.00
30.000,3.79,2.92,3.00,2.30,0.00,0.00
30.042,3.24,2.22,3.00,3.54,0.00,0.00
30.083,3.24,1.76,10.00,4.08,0.00,0.00
30.125,3.24,1.76,10.00,4.08,0.00,0.00
30.167,3.24,2.07,10.00,4.07,0.00,0.00
30.208,2.12,1.84,2.00,5.25,0.00,0.00
30.250,2.12,1.69,7.00,3.56,0.00,0.00
30.292,2.12,1.98,3.00,5.83,0.00,0.00
30.333,3.24,2.07,4.00,3.40,0.00,33.01
30.375,3.79,1.99,4.00,3.07,0.00,183.98
30.417,3.79,2.15,4.00,3.44,0.00,64.97
30.458,6.01,1.55,8.00,3.46,0.00,375.86
30.500,7.12,0.34,9.00,3.23,0.00,464.89
30.542,7.68,0.19,7.00,3.46,0.00,487.42
30.583,7.68,-0.28,9.00,3.26,0.00,487.56
30.625,7.12,-0.11,6.00,4.10,0.00,316.94
30.667,5.46,0.24,7.00,4.22,0.00,163.99
30.708,4.35,-0.24,5.00,3.63,0.00,36.03
30.750,2.68,-0.42,4.00,2.18,0.00,0.00
30.792,2.12,-0.29,5.00,3.51,0.00,0.00
30.833,2.12,-0.29,3.00,3.91,0.00,0.00
30.875,1.57,-0.35,0.00,3.28,0.00,0.00
30.917,1.01,-0.29,3.00,2.27,0.00,0.00
30.958,1.01,0.16,2.00,3.87,0.00,0.00
31.000,0.46,-0.10,0.00,5.48,0.00,0.00
31.042,-0.10,-0.34,1.00,4.08,0.00,0.00
31.083,-0.65,-0.77,2.00,5.52,0.00,0.00
31.125,-0.65,-0.77,2.00,2.25,0.00,0.00
31.167,-0.65,-0.77,1.00,3.37,0.00,0.00
31.208,-0.65,-0.77,3.00,1.85,0.00,0.00
31.250,-1.21,-1.45,2.00,5.13,0.00,0.00
31.292,-1.76,-2.00,3.00,4.97,0.00,0.00
31.333,0.46,-0.25,1.00,4.47,0.00,59.04
31.375,0.46,-0.39,3.00,3.82,0.00,153.99
31.417,2.12,-0.13,5.00,3.09,0.00,327.86
31.458,4.35,-0.82,3.00,2.34,0.00,430.84
31.500,5.46,-1.67,5.00,5.78,0.00,490.61
31.542,6.57,-6.04,10.00,0.28,0.00,490.75
31.583,6.01,-7.55,11.00,0.33,0.00,429.79
31.625,6.01,-8.27,13.00,0.09,0.00,297.88
31.667,5.46,-7.37,10.00,0.26,0.00,191.88
31.708,4.35,-8.04,9.00,0.05,0.00,38.00
31.750,3.24,-7.82,8.00,0.19,0.00,1.05
31.792,3.24,-8.11,12.00,0.14,0.00,0.00
31.833,2.68,-8.04,9.00,6.27,0.00,0.00
31.875,2.12,-8.27,8.00,5.57,0.00,0.00
31.917,1.57,-8.50,3.00,5.83,0.00,0.00
31.958,1.57,-7.97,5.00,0.24,0.00,0.00
32.000,1.01,-8.22,5.00,5.04,0.00,0.00
32.042,0.46,-6.60,4.00,3.42,0.00,0.00
32.083,0.46,-6.38,1.00,3.60,0.00,0.00
32.125,-0.10,-5.59,5.00,3.79,0.00,0.00
32.167,-1.21,-4.94,4.00,2.69,0.00,0.00
32.208,-1.21,-4.78,5.00,2.64,0.00,0.00
32.250,-1.21,-4.32,5.00,3.30,0.00,0.00
32.292,-0.65,-4.40,8.00,3.84,0.00,1.05
32.333,1.01,-4.41,2.00,4.36,0.00,72.99
32.375,2.68,-3.22,4.00,2.84,0.00,233.96
32.417,3.24,-2.08,5.00,2.06,0.00,368.89
32.458,5.46,-3.34,4.00,2.95,0.00,467.79
32.500,6.57,-4.49,4.00,2.83,0.00,493.99
32.542,7.12,-6.22,5.00,3.25,0.00,494.13
32.583,7.68,-4.72,5.00,2.76,0.00,465.82
32.625,8.24,-4.87,5.00,3.30,0.00,311.94
32.667,6.57,-4.20,4.00,2.93,0.00,149.93
32.708,5.46,-3.85,5.00,3.72,0.00,49.98
32.750,3.79,-3.93,6.00,4.12,0.00,0.00
32.792,3.24,-4.21,5.00,3.14,0.00,0.00
32.833,2.68,-3.85,2.00,3.40,0.00,0.00
32.875,2.68,-3.43,0.00,3.60,0.00,0.00
32.917,2.68,-3.43,1.00,3.96,0.00,0.00
32.958,1.57,-3.11,0.00,3.09,0.00,0.00
33.000,0.46,-0.25,3.00,3.21,0.00,0.00
33.042,0.46,-0.10,2.00,5.50,0.13,0.00
33.083,0.46,0.18,2.00,5.53,0.25,0.00
33.125,0.46,0.32,6.00,5.67,0.38,0.00
33.167,0.46,0.32,4.00,2.18,0.50,0.00
33.208,-0.10,-0.22,4.00,5.52,0.63,0.00
33.250,0.46,0.32,2.00,5.86,0.75,0.00
33.292,0.46,0.32,1.00,5.57,0.88,0.00
33.333,1.01,0.73,0.00,5.57,1.00,10.00
33.375,1.57,1.29,0.00,5.76,1.13,31.96
33.417,2.12,1.11,3.00,1.06,1.25,126.91
33.458,4.90,3.08,0.00,0.79,1.38,282.88
33.500,6.57,2.47,3.00,1.90,1.50,396.90
33.542,3.79,1.01,0.00,2.23,1.63,347.85
33.583,3.79,0.49,0.00,2.41,1.75,163.99
33.625,3.79,-0.41,0.00,2.44,1.88,114.94
33.667,4.35,-0.05,0.00,1.94,2.00,126.91
33.708,2.68,-0.59,0.00,5.11,2.13,31.03
33.750,2.12,0.81,0.00,1.36,2.25,0.00
33.792,2.12,0.50,0.00,5.50,2.38,0.00
33.833,1.01,0.73,0.00,1.40,2.50,0.00
33.875,0.46,0.32,0.00,5.64,2.63,0.00
33.917,-0.10,-0.22,0.00,5.59,0.00,0.00
33.958,0.46,0.45,0.00,5.52,0.00,0.00
34.000,0.46,0.45,0.00,5.59,3.00,0.00
34.042,0.46,0.45,0.00,5.69,2.88,0.00
34.083,0.46,0.45,0.00,5.64,2.75,0.00
34.125,0.46,0.45,0.00,5.71,2.63,0.00
34.167,1.01,1.00,0.00,5.88,2.50,0.00
34.208,1.01,1.00,0.00,5.64,2.38,0.00
34.250,1.01,1.00,0.00,5.64,2.25,0.00
34.292,1.01,1.00,0.00,5.74,2.13,0.00
34.333,1.01,1.00,0.00,5.72,2.00,10.00
34.375,1.57,1.56,0.00,5.57,1.88,38.93
34.417,1.57,1.56,0.00,5.90,1.75,43.93
34.458,2.12,2.11,0.00,5.76,1.63,89.96
34.500,2.68,2.67,0.00,5.85,1.50,112.97
34.542,2.68,2.54,0.00,5.99,1.38,81.94
34.583,2.12,2.11,0.00,5.86,1.25,41.03
34.625,2.12,2.11,0.00,5.62,1.13,23.01
34.667,2.12,2.11,0.00,5.95,1.00,11.04
34.708,1.57,1.56,0.00,0.19,0.88,3.02
34.750,1.57,1.56,0.00,5.72,0.75,0.00
34.792,1.57,1.56,0.00,5.55,0.63,0.00
34.833,1.01,1.00,0.00,5.76,0.50,0.00
34.875,1.01,1.00,0.00,5.55,0.38,0.00
34.917,1.01,1.00,0.00,5.81,5.75,0.00
34.958,1.57,1.56,0.00,5.76,5.88,0.00
35.000,1.01,1.00,0.00,5.65,0.00,0.00
35.042,1.01,1.00,0.00,5.81,0.00,0.00
35.083,1.01,1.00,0.00,5.78,0.00,0.00
35.125,1.01,1.00,0.00,5.60,0.00,0.00
35.167,1.01,1.00,0.00,5.60,0.00,0.00
35.208,1.01,1.00,0.00,5.32,0.00,0.00
35.250,1.01,1.00,0.00,2.67,0.00,0.00
35.292,0.46,0.45,0.00,5.62,0.00,0.00
35.333,1.01,0.87,0.00,5.69,0.00,8.95
35.375,3.24,2.81,0.00,6.11,0.00,43.93
35.417,5.46,4.11,0.00,5.88,0.00,260.92
35.458,6.01,4.66,0.00,2.93,0.00,333.91
35.500,6.57,4.89,0.00,1.55,0.00,446.87
35.542,6.57,5.05,0.00,5.53,0.00,421.89
35.583,6.57,5.52,0.00,2.46,0.00,318.91
35.625,6.57,5.68,1.00,3.30,0.00,261.85
35.667,6.01,5.57,0.00,3.87,0.00,132.96
35.708,4.90,4.61,0.00,3.58,0.00,66.01
35.750,4.35,4.34,0.00,0.49,0.00,1.05
35.792,4.35,4.34,0.00,6.23,0.00,0.00
35.833,3.79,3.78,5.00,5.50,0.00,0.00
35.875,3.24,3.23,2.00,5.50,0.00,0.00
35.917,3.24,3.23,0.00,4.22,-2.75,0.00
35.958,2.68,2.67,2.00,5.52,-2.88,0.00
36.000,2.12,2.11,1.00,5.92,0.00,0.00
36.042,1.57,1.56,0.00,5.53,0.00,0.00
36.083,1.57,1.56,0.00,3.72,0.00,0.00
36.125,1.01,1.00,2.00,2.27,0.00,0.00
36.167,0.46,0.45,0.00,3.19,0.00,0.00
36.208,0.46,0.45,2.00,5.92,0.00,0.00
36.250,0.46,0.45,1.00,2.20,0.00,0.00
36.292,0.46,0.45,1.00,3.18,0.00,1.98
36.333,1.01,0.87,3.00,0.35,0.00,51.02
36.375,2.12,1.98,3.00,2.09,0.00,181.89
36.417,3.24,3.10,0.00,4.83,0.00,273.94
36.458,6.01,5.86,3.00,1.92,0.00,371.91
36.500,9.35,8.43,0.00,1.40,0.00,508.16
36.542,10.46,9.38,0.00,5.45,0.00,426.88
36.583,10.46,6.61,4.00,2.09,0.00,359.82
36.625,13.24,5.41,1.00,3.37,0.00,334.84
36.667,11.57,5.23,0.00,4.68,0.00,168.99
36.708,9.90,4.90,4.00,3.77,0.00,49.05
36.750,9.35,4.96,1.00,2.90,0.00,1.05
36.792,9.35,3.33,3.00,4.63,0.00,0.00
36.833,8.24,5.00,1.00,5.13,0.00,0.00
36.875,7.12,4.77,0.00,5.48,0.00,0.00
36.917,7.68,4.81,0.00,2.43,0.00,0.00
36.958,6.57,5.05,0.00,1.01,0.00,0.00
37.000,6.01,4.66,0.00,1.64,0.00,0.00
37.042,5.46,4.11,0.00,5.72,0.00,0.00
37.083,6.01,3.35,0.00,5.85,0.00,0.00
37.125,4.90,4.02,0.00,0.26,0.00,0.00
37.167,4.90,4.17,0.00,5.79,0.00,0.00
37.208,4.90,4.32,0.00,5.27,0.00,0.00
37.250,4.35,3.47,2.00,5.36,0.00,0.00
37.292,4.35,3.01,3.00,5.38,0.00,1.05
37.333,4.35,4.06,0.00,5.59,0.00,38.00
37.375,7.12,4.26,0.00,6.06,0.00,245.93
37.417,8.24,4.45,2.00,6.16,0.00,308.92
37.458,9.35,4.77,3.00,5.79,0.00,351.92
37.500,12.12,5.75,0.00,0.19,0.00,347.85
37.542,11.57,6.29,2.00,1.87,0.00,220.94
37.583,12.68,6.93,4.00,1.97,0.00,208.97
37.625,14.35,6.70,5.00,2.06,0.00,266.85
37.667,14.90,7.45,3.00,1.73,0.00,196.88
37.708,13.24,7.25,1.00,5.31,0.00,46.02
37.750,12.68,7.15,1.00,5.62,0.00,1.05
37.792,10.46,6.42,4.00,5.90,0.00,0.00
37.833,9.35,6.26,5.00,5.72,0.00,0.00
37.875,9.35,6.96,3.00,5.85,0.00,0.00
37.917,7.68,6.46,4.00,5.53,0.00,0.00
37.958,8.24,6.04,1.00,2.08,0.00,0.00
38.000,7.68,5.99,3.00,5.53,0.00,0.00
38.042,6.57,5.05,6.00,5.62,0.00,0.00
38.083,7.12,4.94,0.00,0.17,0.00,0.00
38.125,6.01,5.12,2.00,5.31,0.00,0.00
38.167,6.57,4.89,4.00,5.46,0.00,0.00
38.208,5.46,5.17,4.00,5.67,0.00,0.00
38.250,4.90,4.61,2.00,5.59,0.00,0.00
38.292,4.90,4.76,2.00,5.06,0.00,3.02
38.333,5.46,4.87,3.00,5.90,0.00,94.95
38.375,7.68,5.99,3.00,6.11,0.00,251.85
38.417,11.01,6.95,2.00,0.09,0.00,374.82
38.458,12.68,6.93,3.00,6.18,0.00,472.79
38.500,16.01,8.01,6.00,6.00,0.00,515.61
38.542,18.24,7.65,4.00,5.86,0.00,515.77
38.583,19.90,8.26,4.00,6.06,0.00,463.84
38.625,21.57,8.47,2.00,5.60,0.00,360.87
38.667,21.01,6.54,6.00,0.79,0.00,193.97
38.708,19.90,5.18,9.00,0.79,0.00,51.95
38.750,17.68,5.29,7.00,0.89,0.00,1.98
38.792,18.24,4.43,13.00,0.91,0.00,0.00
38.833,17.12,4.45,9.00,0.33,0.00,0.00
38.875,16.57,3.62,14.00,0.59,0.00,0.00
38.917,15.46,3.28,12.00,0.26,0.00,0.00
38.958,14.35,4.91,11.00,0.38,0.00,0.00
39.000,15.46,2.95,10.00,1.29,0.00,0.00
39.042,16.57,1.07,14.00,0.80,0.00,0.00
39.083,16.01,0.96,12.00,0.93,0.00,0.00
39.125,14.90,1.09,9.00,1.22,0.00,0.00
39.167,15.46,-0.31,10.00,0.72,0.00,0.00
39.208,14.90,-0.40,10.00,0.38,0.00,0.00
39.250,14.90,-0.40,11.00,0.70,0.00,0.00
39.292,11.57,1.24,6.00,6.27,0.00,1.98
39.333,13.24,0.29,8.00,5.85,0.00,94.02
39.375,13.79,1.44,5.00,5.76,0.00,255.92
39.417,16.57,2.93,4.00,5.83,0.00,395.85
39.458,20.46,2.78,4.00,0.68,0.00,496.85
39.500,21.57,0.73,6.00,1.12,0.00,519.42
39.542,22.68,1.66,7.00,1.08,0.00,519.58
39.583,22.68,0.51,7.00,0.80,0.00,486.85
39.625,23.24,0.36,7.00,1.52,0.00,381.91
39.667,21.57,0.16,7.00,1.05,0.00,205.95
39.708,19.90,0.37,7.00,0.72,0.00,57.99
39.750,17.12,1.55,7.00,6.18,0.00,1.98
39.792,14.35,1.95,7.00,5.83,0.00,0.00
39.833,13.24,2.19,8.00,6.18,0.00,0.00
39.875,12.68,1.97,5.00,6.27,0.00,0.00
39.917,11.01,1.55,7.00,5.81,0.00,0.00
39.958,11.57,1.24,6.00,5.41,0.00,0.00
40.000,11.01,0.15,6.00,5.60,0.00,0.00
40.042,10.46,-0.07,8.00,5.64,0.00,0.00
40.083,10.46,-0.36,7.00,5.72,0.00,0.00
40.125,9.90,0.25,5.00,5.62,0.00,0.00
40.167,8.79,0.75,8.00,5.46,0.00,0.00
40.208,8.79,-0.25,5.00,5.57,0.00,0.00
40.250,8.79,0.01,6.00,5.60,0.00,0.00
40.292,8.79,0.01,4.00,5.53,0.00,3.95
40.333,8.79,1.00,7.00,5.60,0.00,99.95
40.375,11.01,1.55,6.00,5.59,0.00,248.95
40.417,12.68,1.67,5.00,5.60,0.00,314.85
40.458,15.46,3.28,5.00,5.64,0.00,493.83
40.500,18.24,3.70,5.00,5.78,0.00,523.29
40.542,19.35,2.26,5.00,6.04,0.00,404.80
40.583,21.01,3.70,3.00,1.88,0.00,436.88
40.625,19.90,2.29,4.00,2.18,0.00,345.88
40.667,18.79,3.81,1.00,0.09,0.00,106.92
40.708,17.68,3.20,2.00,5.53,0.00,59.97
40.750,15.46,3.28,5.00,5.88,0.00,1.98
40.792,13.24,2.48,6.00,5.72,0.00,0.00
40.833,12.68,3.36,5.00,5.74,0.00,0.00
40.875,11.01,4.02,9.00,5.59,0.00,0.00
40.917,11.57,2.06,2.00,6.18,0.00,0.00
40.958,9.35,2.22,8.00,5.60,0.00,0.00
41.000,10.46,2.07,2.00,1.90,0.00,0.00
41.042,8.79,2.15,6.00,6.13,0.00,0.00
41.083,8.24,2.28,5.00,5.57,0.00,0.00
41.125,9.35,1.52,2.00,0.42,0.00,0.00
41.167,7.12,2.03,3.00,5.52,0.00,0.00
41.208,6.01,1.92,4.00,5.65,0.00,0.00
41.250,6.01,2.11,3.00,5.39,0.00,0.00
41.292,7.12,1.83,4.00,5.52,0.00,3.95
41.333,9.35,2.68,1.00,0.28,0.00,87.98
41.375,9.35,2.90,3.00,5.48,0.00,211.87
41.417,9.90,4.69,2.00,1.43,0.00,198.97
41.458,11.01,4.91,1.00,4.61,0.00,188.98
41.500,13.24,3.05,3.00,0.05,0.00,357.85
41.542,15.46,4.81,4.00,6.04,0.00,384.81
41.583,17.68,5.29,3.00,5.83,0.00,479.88
