JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
   104.216,   705.424,   710.988,     7.025,     0.000,     0.000,     0.005,     0.450,   120.611,  1213.203,     1.000,     7.262,  -132.140,     0.004,   245.872,   349.604,    15.130,    13.282,     0.000,
   104.255,   459.193,   710.991,     7.023,     0.000,     0.000,    16.927,     0.450,   120.614,  1213.203,     1.000,     7.255,  -106.941,    15.969,   249.343,   349.268,    12.327,    10.659,     0.000,
   104.299,   628.519,   710.994,     7.021,     0.000,     0.000,    83.757,     0.450,   120.617,  1213.203,     1.000,     7.247,   -42.438,    79.016,   249.895,   349.029,    11.963,    10.358,     0.000,
   104.340,   631.357,   710.997,     7.019,     0.000,     0.000,   188.366,     0.450,   120.620,  1213.203,     1.000,     7.241,    72.782,   177.704,   256.525,   348.960,     6.804,     5.683,     0.000,
   104.382,   636.920,   711.000,     7.018,     0.000,     0.000,   429.373,     0.450,   120.623,  1213.203,     1.000,     7.237,   342.715,   405.069,   272.856,   349.224,    -7.505,    -6.509,     0.000,
   104.424,   642.372,   711.003,     7.017,     0.000,     0.000,   735.145,     0.450,   120.626,  1213.203,     1.000,     7.236,   654.554,   693.533,   293.476,   349.925,     4.152,   -21.622,     0.000,
   104.465,   632.217,   711.005,     7.017,     0.000,     0.000,   809.818,     0.450,   120.628,  1213.203,     1.000,     7.234,   707.520,   763.979,   315.461,   350.798,    68.903,   -47.780,     0.000,
   104.507,   619.782,   711.009,     7.016,     0.000,     0.000,   824.751,     0.450,   120.632,  1213.203,     1.000,     7.229,   761.207,   778.067,   331.343,   351.487,    45.304,   -48.587,     0.000,
   104.549,   603.059,   711.011,     7.016,     0.000,     0.000,   828.426,     0.450,   120.634,  1213.203,     1.000,     7.227,   775.564,   781.534,   336.244,   352.148,    53.221,   -63.155,     0.000,
   104.590,   598.412,   711.014,     7.016,     0.000,     0.000,   753.929,     0.450,   120.637,  1213.203,     1.000,     7.227,   721.106,   711.254,   345.194,   352.680,    51.960,   -69.298,     0.000,
   104.632,   572.035,   711.017,     7.016,     0.000,     0.000,   511.902,     0.450,   120.640,  1213.203,     1.000,     7.226,   489.500,   482.926,   334.942,   352.838,    34.469,   -58.938,     0.000,
   104.673,   540.570,   711.020,     7.017,     0.000,     0.000,   262.957,     0.450,   120.643,  1213.203,     1.000,     7.229,   249.070,   248.072,   340.086,   352.493,    61.373,   -74.777,     0.000,
   104.714,   541.149,   711.023,     7.019,     0.000,     0.000,   145.428,     0.450,   120.646,  1213.203,     1.000,     7.236,   114.082,   137.196,   330.062,   351.825,    50.555,   -49.203,     0.000,
   104.756,   555.631,   711.026,     7.022,     0.000,     0.000,    47.815,     0.450,   120.649,  1213.203,     1.000,     7.251,    -1.011,    45.108,   316.571,   351.376,    41.904,   -30.590,     0.000,
   104.799,   582.366,   711.030,     7.025,     0.000,     0.000,     3.008,     0.450,   120.653,  1213.203,     1.000,     7.270,   -62.735,     2.838,   310.756,   351.044,    52.444,   -27.158,     0.000,
   104.837,    41.510,   711.032,     7.028,     0.000,     0.000,     0.000,     0.450,   120.655,  1213.203,     1.000,     7.285,   -83.109,     0.000,   302.166,   350.712,    56.933,   -22.370,     0.000,
   104.879,   371.693,   711.035,     7.031,     0.000,     0.000,     0.000,     0.450,   120.658,  1213.203,     1.000,     7.296,  -102.261,     0.000,   279.256,   350.420,    43.944,   -12.847,     0.000,
   104.924,   613.130,   711.039,     7.032,     0.000,     0.000,     0.000,     0.450,   120.662,  1213.203,     1.000,     7.302,  -104.301,     0.000,   272.868,   350.100,    35.578,    -8.508,     0.000,
   104.965,   577.901,   711.042,     7.033,     0.000,     0.000,     0.000,     0.450,   120.665,  1213.203,     1.000,     7.303,  -119.207,     0.000,   263.516,   349.744,    34.333,    -1.354,     0.000,
   105.007,   585.465,   711.045,     7.032,     0.000,     0.000,     0.000,     0.450,   120.668,  1213.203,     1.000,     7.303,   -99.241,     0.000,   280.255,   349.309,    28.967,     1.220,     0.000,
   105.048,   610.273,   711.049,     7.031,     0.000,     0.000,     0.000,     0.450,   120.672,  1213.203,     1.000,     7.306,  -100.281,     0.000,   275.968,   348.871,    24.147,     3.232,     0.000,
   105.090,   621.985,   711.053,     7.031,     0.000,     0.000,     0.000,     0.450,   120.676,  1213.203,     1.000,     7.319,  -121.190,     0.000,   268.528,   348.341,    30.919,    10.458,     0.000,
   105.132,   627.461,   711.057,     7.033,     0.000,     0.000,     0.000,     0.450,   120.680,  1213.203,     1.000,     7.341,  -117.297,     0.000,   267.577,   348.164,    27.946,     8.763,     0.000,
   105.174,   635.864,   711.061,     7.035,     0.000,     0.000,     0.000,     0.450,   120.684,  1213.203,     1.000,     7.371,  -119.154,     0.000,   263.527,   348.191,    24.125,    10.365,     0.000,
   105.216,   652.989,   711.064,     7.038,     0.000,     0.000,     0.005,     0.450,   120.687,  1213.203,     1.000,     7.401,  -120.998,     0.005,   262.689,   348.274,    24.976,    10.442,     0.000,
   105.258,   642.876,   711.068,     7.041,     0.000,     0.000,    18.876,     0.450,   120.691,  1213.203,     1.000,     7.427,  -102.073,    17.808,   261.821,   348.319,    23.312,    10.070,     0.000,
   105.300,   671.260,   711.072,     7.044,     0.000,     0.000,    34.865,     0.450,   120.695,  1213.203,     1.000,     7.447,   -87.026,    32.892,   260.979,   348.308,    22.115,    10.473,     0.000,
   105.341,   710.025,   711.076,     7.046,     0.000,     0.000,    74.702,     0.450,   120.699,  1213.203,     1.000,     7.458,   -40.031,    70.474,   266.465,   348.277,    23.416,     5.277,     0.000,
   105.379,   426.189,   711.080,     7.047,     0.000,     0.000,   119.546,     0.450,   120.703,  1213.203,     1.000,     7.463,    13.679,   112.780,   272.011,   348.275,    22.735,     0.103,     0.000,
   105.425,   735.694,   711.084,     7.048,     0.000,     0.000,   258.003,     0.450,   120.707,  1213.203,     1.000,     7.465,   150.699,   243.399,   277.671,   348.370,    27.599,    -5.598,     0.000,
   105.466,   711.845,   711.088,     7.050,     0.000,     0.000,   240.014,     0.450,   120.711,  1213.203,     1.000,     7.465,   140.180,   226.428,   280.213,   348.571,    25.274,    -7.384,     0.000,
   105.505,   447.344,   711.091,     7.051,     0.000,     0.000,    61.736,     0.450,   120.714,  1213.203,     1.000,     7.463,   -31.654,    58.241,   266.558,   348.618,     4.677,     3.159,     0.000,
   105.550,   723.019,   711.095,     7.053,     0.000,     0.000,    93.705,     0.450,   120.718,  1213.203,     1.000,     7.460,   -21.489,    88.401,   262.674,   348.510,    16.817,     7.237,     0.000,
   105.591,   712.901,   711.099,     7.055,     0.000,     0.000,   177.303,     0.450,   120.722,  1213.203,     1.000,     7.457,    47.339,   167.267,   258.902,   348.481,    20.548,     9.802,     0.000,
   105.629,   393.889,   711.102,     7.057,     0.000,     0.000,   191.209,     0.450,   120.725,  1213.203,     1.000,     7.455,    58.793,   180.386,   258.240,   348.508,    21.491,     9.833,     0.000,
   105.675,   714.837,   711.107,     7.058,     0.000,     0.000,   261.969,     0.450,   120.730,  1213.203,     1.000,     7.452,   117.305,   247.140,   254.586,   348.578,    22.825,    13.019,     0.000,
   105.713,    96.390,   711.110,     7.060,     0.000,     0.000,   331.102,     0.450,   120.733,  1213.203,     1.000,     7.449,   171.024,   312.360,   256.411,   348.743,    37.514,    11.492,     0.000,
   105.755,   442.910,   711.114,     7.060,     0.000,     0.000,   128.511,     0.450,   120.737,  1213.203,     1.000,     7.443,   -31.336,   121.236,   250.399,   348.729,    37.883,    16.360,     0.000,
   105.800,   693.015,   711.118,     7.061,     0.000,     0.000,     1.972,     0.450,   120.741,  1213.203,     1.000,     7.431,  -177.968,     1.861,   241.648,   348.431,    38.703,    34.344,     0.000,
   105.840,   348.875,   711.122,     7.060,     0.000,     0.000,     0.000,     0.450,   120.745,  1213.203,     1.000,     7.420,  -166.738,     0.000,   245.209,   348.095,    34.818,    29.034,     0.000,
   105.882,   679.858,   711.125,     7.060,     0.000,     0.000,     0.000,     0.450,   120.748,  1213.203,     1.000,     7.407,  -140.134,     0.000,   293.260,   347.854,    45.139,    40.401,     0.000,
   105.923,   534.600,   711.129,     7.058,     0.000,     0.000,     0.000,     0.450,   120.752,  1213.203,     1.000,     7.393,  -149.023,     0.000,   295.718,   347.630,    53.259,    43.851,     0.000,
   105.967,   750.375,   711.133,     7.057,     0.000,     0.000,     0.000,     0.450,   120.756,  1213.203,     1.000,     7.376,  -123.787,     0.000,   298.196,   347.420,    40.893,    33.670,     0.000,
   106.009,   758.777,   711.137,     7.055,     0.000,     0.000,     0.000,     0.450,   120.760,  1213.203,     1.000,     7.360,  -183.996,     0.000,   235.135,   347.168,    38.038,    33.924,     0.000,
   106.051,   748.334,   711.141,     7.054,     0.000,     0.000,     0.000,     0.450,   120.764,  1213.203,     1.000,     7.345,  -177.106,     0.000,   234.857,   346.953,    35.096,    29.913,     0.000,
   106.092,   742.665,   711.144,     7.052,     0.000,     0.000,     0.000,     0.450,   120.767,  1213.203,     1.000,     7.330,  -184.866,     0.000,   234.568,   346.728,    39.247,    33.458,     0.000,
   106.134,   745.010,   711.148,     7.051,     0.000,     0.000,     0.000,     0.450,   120.771,  1213.203,     1.000,     7.315,  -187.881,     0.000,   232.318,   346.494,    37.613,    36.092,     0.000,
   106.175,   743.078,   711.152,     7.049,     0.000,     0.000,     0.000,     0.450,   120.775,  1213.203,     1.000,     7.300,  -188.475,     0.000,   230.081,   346.264,    35.958,    36.334,     0.000,
   106.217,   788.894,   711.155,     7.048,     0.000,     0.000,     0.006,     0.450,   120.778,  1213.203,     1.000,     7.285,  -194.490,     0.006,   229.855,   346.045,    39.756,    38.549,     0.000,
   106.259,   780.805,   711.159,     7.047,     0.000,     0.000,    21.918,     0.450,   120.782,  1213.203,     1.000,     7.271,  -162.172,    20.677,   231.596,   345.816,    35.497,    33.133,     0.000,
   106.301,   782.308,   711.163,     7.047,     0.000,     0.000,   120.603,     0.450,   120.786,  1213.203,     1.000,     7.260,   -56.814,   113.776,   235.457,   345.652,    32.882,    27.513,     0.000,
   106.342,   786.260,   711.166,     7.047,     0.000,     0.000,   291.797,     0.450,   120.789,  1213.203,     1.000,     7.252,   129.362,   275.280,   244.013,   345.641,    29.184,    15.107,     0.000,
   106.384,   816.914,   711.170,     7.048,     0.000,     0.000,   188.337,     0.450,   120.793,  1213.203,     1.000,     7.248,    27.586,   177.676,   243.824,   345.713,    32.407,    15.795,     0.000,
   106.426,   795.223,   711.173,     7.050,     0.000,     0.000,   323.778,     0.450,   120.796,  1213.203,     1.000,     7.245,   161.548,   305.451,   253.972,   345.767,    48.583,     3.525,     0.000,
   106.467,   774.704,   711.177,     7.051,     0.000,     0.000,   704.129,     0.450,   120.800,  1213.203,     1.000,     7.245,   529.253,   664.273,   259.873,   346.163,    51.208,    -2.480,     0.000,
   106.509,   770.613,   711.181,     7.053,     0.000,     0.000,   425.330,     0.450,   120.804,  1213.203,     1.000,     7.246,   262.587,   401.254,   253.622,   346.665,    41.660,     3.964,     0.000,
   106.551,   768.636,   711.185,     7.055,     0.000,     0.000,   375.528,     0.450,   120.808,  1213.203,     1.000,     7.251,   217.942,   354.272,   256.521,   346.912,    44.261,     1.678,     0.000,
   106.592,   742.016,   711.188,     7.057,     0.000,     0.000,   286.010,     0.450,   120.811,  1213.203,     1.000,     7.253,   147.459,   269.821,   259.395,   347.021,    35.872,    -1.136,     0.000,
   106.634,   745.806,   711.192,     7.058,     0.000,     0.000,   624.486,     0.450,   120.815,  1213.203,     1.000,     7.255,   468.962,   589.138,   265.453,   347.308,    46.179,    -7.859,     0.000,
   106.676,   747.189,   711.195,     7.059,     0.000,     0.000,   451.144,     0.450,   120.818,  1213.203,     1.000,     7.256,   310.190,   425.608,   265.327,   347.711,    39.817,    -6.783,     0.000,
   106.717,   746.247,   711.199,     7.060,     0.000,     0.000,   360.539,     0.450,   120.822,  1213.203,     1.000,     7.256,   194.854,   340.132,   262.143,   347.846,    63.732,    -4.157,     0.000,
   106.758,   704.721,   711.203,     7.061,     0.000,     0.000,    78.725,     0.450,   120.826,  1213.203,     1.000,     7.258,   -94.980,    74.269,   241.134,   347.660,    44.481,    18.242,     0.000,
   106.797,   437.071,   711.206,     7.062,     0.000,     0.000,     6.017,     0.450,   120.829,  1213.203,     1.000,     7.259,  -171.076,     5.676,   240.286,   347.146,    43.944,    25.948,     0.000,
   106.841,   718.439,   711.210,     7.064,     0.000,     0.000,     0.000,     0.450,   120.833,  1213.203,     1.000,     7.264,  -173.348,     0.000,   235.812,   346.650,    36.747,    25.763,     0.000,
   106.879,    51.499,   711.213,     7.066,     0.000,     0.000,     0.000,     0.450,   120.836,  1213.203,     1.000,     7.273,  -174.711,     0.000,   235.714,   345.969,    37.602,    26.853,     0.000,
   106.920,   116.299,   711.217,     7.068,     0.000,     0.000,     0.000,     0.450,   120.840,  1213.203,     1.000,     7.287,  -175.438,     0.000,   233.727,   345.634,    35.888,    27.643,     0.000,
   106.963,   441.644,   711.221,     7.070,     0.000,     0.000,     0.000,     0.450,   120.844,  1213.203,     1.000,     7.304,  -181.459,     0.000,   231.862,   345.375,    37.956,    29.991,     0.000,
   107.008,   721.696,   711.225,     7.072,     0.000,     0.000,     0.000,     0.450,   120.848,  1213.203,     1.000,     7.322,  -174.012,     0.000,   231.591,   345.175,    33.314,    27.114,     0.000,
   107.046,    87.058,   711.228,     7.074,     0.000,     0.000,     0.000,     0.450,   120.851,  1213.203,     1.000,     7.335,  -181.571,     0.000,   229.347,   345.021,    35.091,    30.806,     0.000,
   107.088,   440.030,   711.232,     7.075,     0.000,     0.000,     0.000,     0.450,   120.855,  1213.203,     1.000,     7.347,  -186.150,     0.000,   225.814,   344.922,    33.584,    33.458,     0.000,
   107.133,   754.072,   711.236,     7.075,     0.000,     0.000,     0.000,     0.450,   120.859,  1213.203,     1.000,     7.358,  -190.456,     0.000,   225.845,   344.860,    35.782,    35.658,     0.000,
   107.176,   782.097,   711.239,     7.075,     0.000,     0.000,     0.000,     0.450,   120.862,  1213.203,     1.000,     7.367,  -196.557,     0.000,   222.257,   344.829,    35.772,    38.214,     0.000,
   107.217,   757.435,   711.243,     7.075,     0.000,     0.000,     1.058,     0.450,   120.866,  1213.203,     1.000,     7.377,  -183.428,     0.998,   225.943,   344.831,    32.162,    33.376,     0.000,
   107.259,   738.407,   711.247,     7.075,     0.000,     0.000,    42.865,     0.450,   120.870,  1213.203,     1.000,     7.389,  -146.111,    40.439,   226.007,   344.859,    33.452,    34.246,     0.000,
